shelter_id,name,lon,lat,capacity,operating,peak_occupancy,final_occupancy,refused_count,utilization,mean_travel_dist_m_admitted,policy_refused
Arbor_Lodge_Shelter,Arbor Lodge Shelter,-122.686753,45.576626,88,true,27,27,12,0.3068,1838.26,12
Bybee_Lakes_Hope_Center,Bybee Lakes Hope Center,-122.757778,45.626297,175,true,3,3,2,0.0171,3370.36,2
Clark_Center,Clark Center,-122.661942,45.512502,90,true,90,90,84,1.0000,981.65,63
Gresham_Womens_Shelter,Gresham Women's Shelter,-122.497037,45.522018,90,true,0,0,1,0.0000,,1
Jeans_Place,Jean's Place,-122.654323,45.523278,60,true,60,60,67,1.0000,1197.96,63
Laurelwood_Center,Laurelwood Center,-122.600281,45.491148,120,true,120,120,24,1.0000,4789.16,0
River_District_Navigatio,River District Navigation Center,-122.676937,45.530708,100,true,100,100,115,1.0000,3468.40,0
Walnut_Park_Shelter,Walnut Park Shelter,-122.661833,45.562279,72,true,41,41,0,0.5694,9061.68,0
Willamette_Center,Willamette Center,-122.649327,45.485729,130,true,93,93,0,0.7154,10218.10,0
Banfield_Motel_Shelter,Banfield Motel Shelter,-122.625558,45.534537,72,true,71,71,43,0.9861,2930.95,43
Delta_Park_Motel_Shelter,Delta Park Motel Shelter,-122.679565,45.590053,76,true,12,12,12,0.1579,1220.76,12
Roseway_Inn_Motel_Shelte,Roseway Inn Motel Shelter,-122.562494,45.558812,150,true,150,150,45,1.0000,6357.84,31
Rockwood_Bridge_Shelter,Rockwood Bridge Shelter,-122.477620,45.522979,52,true,1,1,1,0.0192,3872.44,1
Stark_Street_Motel_Shelt,Stark Street Motel Shelter,-122.474369,45.519541,54,true,3,3,1,0.0556,24330.83,1
Thayer_Family_Foundation,Thayer Family Foundation Veterans Motel Shelter,-122.685370,45.583337,21,true,0,0,12,0.0000,,12
Arbor_Lodge_Village_Pods,Arbor Lodge Village Pods,-122.686753,45.576626,20,true,0,0,12,0.0000,,12
Avalon_Village,Avalon Village,-122.647011,45.504545,11,true,1,1,0,0.0909,1180.76,0
Beacon_Village,Beacon Village,-122.585163,45.527605,11,true,5,5,6,0.4545,3320.68,6
Dignity_Village,Dignity Village,-122.635880,45.590779,66,true,4,4,2,0.0606,1913.07,2
Harrison_Community_Villa,Harrison Community Village,-122.578184,45.509737,42,true,22,22,22,0.5238,2739.76,22
Kenton_Womens_Village,Kenton Women's Village,-122.691841,45.586652,21,true,1,1,12,0.0476,952.62,12
Oak_Street_Village,Oak Street Village,-122.579609,45.520115,32,true,32,32,24,1.0000,1373.84,22
Parkrose_Community_Villa,Parkrose Community Village,-122.533971,45.534177,11,true,11,11,100,1.0000,3704.82,13
St_Andrews_Village,St Andrews Village,-122.721754,45.582464,11,true,0,0,10,0.0000,,10
St_Johns_Village,St Johns Village,-122.750203,45.590193,21,true,21,21,17,1.0000,1085.75,10
Lilac_Meadows,Lilac Meadows,-122.583071,45.496970,127,true,127,127,74,1.0000,2954.62,37
Porch_Light_Youth_Shelte,Porch Light Youth Shelter,-122.688141,45.522468,30,true,10,10,44,0.3333,807.49,44
Street_Light_Youth_Shelt,Street Light Youth Shelter,-122.688141,45.522468,30,true,0,0,44,0.0000,,44
Behavioral_Health_Resour,Behavioral Health Resource Center,-122.679643,45.521959,33,true,20,20,43,0.6061,3023.79,43
Sunderland_RV_Safe_Park,Sunderland RV Safe Park,-122.635896,45.595053,61,true,3,3,2,0.0492,2643.49,2
Peninsula_Crossing_SRV,Peninsula Crossing Trail Safe Rest Village,-122.735946,45.583354,66,true,35,35,10,0.5303,1688.90,10
BIPOC_SRV,BIPOC Safe Rest Village,-122.665928,45.534443,42,true,28,28,45,0.6667,1958.74,45
Queer_Affinity_Village,Queer Affinity Safe Rest Village,-122.677686,45.506081,38,true,38,38,40,1.0000,2753.72,39
Doreens_Place,Doreen's Place (Transition Projects),-122.677480,45.527488,90,true,90,90,105,1.0000,1424.87,71
Menlo_Park_SRV,Menlo Park Safe Rest Village,-122.537593,45.522410,55,true,55,55,110,1.0000,2956.64,13
Reedway_SRV,Reedway Safe Rest Village,-122.606664,45.481822,66,true,33,33,11,0.5000,3269.27,11
