shelter_id,name,lon,lat,capacity,operating,peak_occupancy,final_occupancy,refused_count,utilization,mean_travel_dist_m_admitted,policy_refused
Arbor_Lodge_Shelter,Arbor Lodge Shelter,-122.686753,45.576626,270,true,21,21,9,0.0778,1271.03,9
Bybee_Lakes_Hope_Center,Bybee Lakes Hope Center,-122.757778,45.626297,536,true,1,1,0,0.0019,2467.97,0
Clark_Center,Clark Center,-122.661942,45.512502,276,true,112,112,44,0.4058,977.31,44
Gresham_Womens_Shelter,Gresham Women's Shelter,-122.497037,45.522018,276,true,0,0,0,0.0000,,0
Jeans_Place,Jean's Place,-122.654323,45.523278,184,true,41,41,44,0.2228,744.67,44
Laurelwood_Center,Laurelwood Center,-122.600281,45.491148,368,true,92,92,0,0.2500,2579.08,0
River_District_Navigatio,River District Navigation Center,-122.676937,45.530708,306,true,177,177,0,0.5784,4380.67,0
Walnut_Park_Shelter,Walnut Park Shelter,-122.661833,45.562279,220,true,42,42,0,0.1909,5392.29,0
Willamette_Center,Willamette Center,-122.649327,45.485729,398,true,84,84,0,0.2111,1908.26,0
Banfield_Motel_Shelter,Banfield Motel Shelter,-122.625558,45.534537,220,true,64,64,23,0.2909,1362.76,23
Delta_Park_Motel_Shelter,Delta Park Motel Shelter,-122.679565,45.590053,233,true,13,13,9,0.0558,1117.90,9
Roseway_Inn_Motel_Shelte,Roseway Inn Motel Shelter,-122.562494,45.558812,459,true,91,91,16,0.1983,3314.73,16
Rockwood_Bridge_Shelter,Rockwood Bridge Shelter,-122.477620,45.522979,159,true,0,0,0,0.0000,,0
Stark_Street_Motel_Shelt,Stark Street Motel Shelter,-122.474369,45.519541,165,true,2,2,0,0.0121,23505.93,0
Thayer_Family_Foundation,Thayer Family Foundation Veterans Motel Shelter,-122.685370,45.583337,64,true,0,0,9,0.0000,,9
Arbor_Lodge_Village_Pods,Arbor Lodge Village Pods,-122.686753,45.576626,61,true,0,0,9,0.0000,,9
Avalon_Village,Avalon Village,-122.647011,45.504545,34,true,0,0,0,0.0000,,0
Beacon_Village,Beacon Village,-122.585163,45.527605,34,true,4,4,1,0.1176,1266.54,1
Dignity_Village,Dignity Village,-122.635880,45.590779,202,true,2,2,0,0.0099,3398.57,0
Harrison_Community_Villa,Harrison Community Village,-122.578184,45.509737,129,true,12,12,5,0.0930,1162.85,5
Kenton_Womens_Village,Kenton Women's Village,-122.691841,45.586652,64,true,1,1,9,0.0156,195.26,9
Oak_Street_Village,Oak Street Village,-122.579609,45.520115,98,true,35,35,4,0.3571,1212.22,4
Parkrose_Community_Villa,Parkrose Community Village,-122.533971,45.534177,34,true,2,2,11,0.0588,2053.05,11
St_Andrews_Village,St Andrews Village,-122.721754,45.582464,34,true,0,0,9,0.0000,,9
St_Johns_Village,St Johns Village,-122.750203,45.590193,64,true,23,23,8,0.3594,1243.97,8
Lilac_Meadows,Lilac Meadows,-122.583071,45.496970,389,true,159,159,22,0.4087,3146.08,22
Porch_Light_Youth_Shelte,Porch Light Youth Shelter,-122.688141,45.522468,92,true,8,8,0,0.0870,817.15,0
Street_Light_Youth_Shelt,Street Light Youth Shelter,-122.688141,45.522468,92,true,0,0,0,0.0000,,0
Behavioral_Health_Resour,Behavioral Health Resource Center,-122.679643,45.521959,101,true,0,0,1,0.0000,,1
Sunderland_RV_Safe_Park,Sunderland RV Safe Park,-122.635896,45.595053,187,true,3,3,0,0.0160,2786.29,0
Peninsula_Crossing_SRV,Peninsula Crossing Trail Safe Rest Village,-122.735946,45.583354,202,true,25,25,9,0.1238,1382.67,9
BIPOC_SRV,BIPOC Safe Rest Village,-122.665928,45.534443,129,true,20,20,1,0.1550,546.26,1
Queer_Affinity_Village,Queer Affinity Safe Rest Village,-122.677686,45.506081,116,true,32,32,21,0.2759,3732.89,21
Doreens_Place,Doreen's Place (Transition Projects),-122.677480,45.527488,276,true,66,66,53,0.2391,1089.50,53
Menlo_Park_SRV,Menlo Park Safe Rest Village,-122.537593,45.522410,168,true,121,121,11,0.7202,3028.08,11
Reedway_SRV,Reedway Safe Rest Village,-122.606664,45.481822,202,true,20,20,0,0.0990,1395.85,0
