shelter_id,name,lon,lat,capacity,operating,peak_occupancy,final_occupancy,refused_count,utilization,mean_travel_dist_m_admitted,policy_refused
Arbor_Lodge_Shelter,Arbor Lodge Shelter,-122.686753,45.576626,88,true,29,29,12,0.3295,1972.19,12
Bybee_Lakes_Hope_Center,Bybee Lakes Hope Center,-122.757778,45.626297,175,true,3,3,2,0.0171,3370.36,2
Clark_Center,Clark Center,-122.661942,45.512502,90,true,90,90,74,1.0000,989.43,52
Gresham_Womens_Shelter,Gresham Women's Shelter,-122.497037,45.522018,90,true,0,0,1,0.0000,,1
Jeans_Place,Jean's Place,-122.654323,45.523278,60,true,60,60,57,1.0000,1172.16,52
Laurelwood_Center,Laurelwood Center,-122.600281,45.491148,120,true,120,120,26,1.0000,4486.41,0
River_District_Navigatio,River District Navigation Center,-122.676937,45.530708,100,true,100,100,70,1.0000,3425.22,0
Walnut_Park_Shelter,Walnut Park Shelter,-122.661833,45.562279,72,true,39,39,0,0.5417,7712.16,0
Willamette_Center,Willamette Center,-122.649327,45.485729,130,true,87,87,0,0.6692,8549.17,0
Banfield_Motel_Shelter,Banfield Motel Shelter,-122.625558,45.534537,72,true,69,69,32,0.9583,2901.82,32
Delta_Park_Motel_Shelter,Delta Park Motel Shelter,-122.679565,45.590053,76,true,12,12,12,0.1579,1220.76,12
Roseway_Inn_Motel_Shelte,Roseway Inn Motel Shelter,-122.562494,45.558812,150,true,150,150,43,1.0000,6688.06,29
Rockwood_Bridge_Shelter,Rockwood Bridge Shelter,-122.477620,45.522979,52,true,1,1,1,0.0192,3872.44,1
Stark_Street_Motel_Shelt,Stark Street Motel Shelter,-122.474369,45.519541,54,true,3,3,1,0.0556,24330.83,1
Thayer_Family_Foundation,Thayer Family Foundation Veterans Motel Shelter,-122.685370,45.583337,21,true,0,0,12,0.0000,,12
Arbor_Lodge_Village_Pods,Arbor Lodge Village Pods,-122.686753,45.576626,20,true,0,0,12,0.0000,,12
Avalon_Village,Avalon Village,-122.647011,45.504545,11,true,1,1,0,0.0909,1180.76,0
Beacon_Village,Beacon Village,-122.585163,45.527605,11,true,5,5,5,0.4545,3320.68,5
Dignity_Village,Dignity Village,-122.635880,45.590779,66,true,4,4,2,0.0606,1913.07,2
Harrison_Community_Villa,Harrison Community Village,-122.578184,45.509737,42,true,24,24,24,0.5714,3380.09,24
Kenton_Womens_Village,Kenton Women's Village,-122.691841,45.586652,21,true,1,1,12,0.0476,952.62,12
Oak_Street_Village,Oak Street Village,-122.579609,45.520115,32,true,32,32,28,1.0000,1373.84,24
Parkrose_Community_Villa,Parkrose Community Village,-122.533971,45.534177,11,true,11,11,111,1.0000,4222.24,13
St_Andrews_Village,St Andrews Village,-122.721754,45.582464,11,true,0,0,8,0.0000,,8
St_Johns_Village,St Johns Village,-122.750203,45.590193,21,true,21,21,14,1.0000,1085.75,8
Lilac_Meadows,Lilac Meadows,-122.583071,45.496970,127,true,127,127,76,1.0000,2954.62,39
Porch_Light_Youth_Shelte,Porch Light Youth Shelter,-122.688141,45.522468,30,true,10,10,28,0.3333,807.49,28
Street_Light_Youth_Shelt,Street Light Youth Shelter,-122.688141,45.522468,30,true,0,0,28,0.0000,,28
Behavioral_Health_Resour,Behavioral Health Resource Center,-122.679643,45.521959,33,true,12,12,31,0.3636,4202.21,31
Sunderland_RV_Safe_Park,Sunderland RV Safe Park,-122.635896,45.595053,61,true,3,3,2,0.0492,2643.49,2
Peninsula_Crossing_SRV,Peninsula Crossing Trail Safe Rest Village,-122.735946,45.583354,66,true,34,34,8,0.5152,1626.78,8
BIPOC_SRV,BIPOC Safe Rest Village,-122.665928,45.534443,42,true,42,42,17,1.0000,827.71,14
Queer_Affinity_Village,Queer Affinity Safe Rest Village,-122.677686,45.506081,38,true,38,38,25,1.0000,2753.98,24
Doreens_Place,Doreen's Place (Transition Projects),-122.677480,45.527488,90,true,90,90,76,1.0000,1511.38,64
Menlo_Park_SRV,Menlo Park Safe Rest Village,-122.537593,45.522410,55,true,55,55,121,1.0000,2912.83,13
Reedway_SRV,Reedway Safe Rest Village,-122.606664,45.481822,66,true,34,34,12,0.5152,3360.30,12
